,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,MarkDown1,MarkDown3,MarkDown4,MarkDown5,Week,Weekly_Sales
172,2013-05-24,69.69688888888889,3.649555555555555,172.46080918276135,7.826821038790268,0,4904.7373333333335,426.4051162790697,2183.9529729729734,3550.891111111111,21,
173,2013-05-31,69.93977777777778,3.6462222222222227,172.46080918276135,7.826821038790268,0,4390.756444444444,281.3228571428571,260.21617647058827,2669.146666666667,22,
174,2013-06-07,72.96955555555556,3.6233555555555554,172.46080918276135,7.826821038790268,0,9387.863333333333,191.19302325581393,6184.002307692308,4904.191111111111,23,
175,2013-06-14,74.88111111111111,3.6165555555555557,172.46080918276135,7.826821038790268,0,5678.463863636363,425.26674418604654,3157.7587179487177,3073.921777777778,24,
176,2013-06-21,74.97533333333332,3.6253333333333337,172.46080918276135,7.826821038790268,0,4097.523777777778,199.42999999999998,3747.4523684210526,4404.64,25,
177,2013-06-28,79.8711111111111,3.6294,172.46080918276135,7.826821038790268,0,4905.673333333333,23.950384615384618,3831.4227027027023,3771.952888888889,26,
178,2013-07-05,79.65577777777779,3.5835333333333335,172.46080918276135,7.826821038790268,0,8197.936444444445,626.8190697674419,8357.932564102564,2389.6413333333335,27,
179,2013-07-12,80.79866666666666,3.568111111111111,172.46080918276135,7.826821038790268,0,3962.768444444445,71.43581395348838,2322.072702702703,2891.5602222222224,28,
180,2013-07-19,79.26866666666668,3.6834444444444445,172.46080918276135,7.826821038790268,0,2607.6993333333335,142.733,1034.7755263157894,1893.0733333333335,29,
181,2013-07-26,78.03733333333334,3.7344444444444447,172.46080918276135,7.826821038790268,0,896.289090909091,41.174166666666665,186.22783783783782,1623.047111111111,30,
